URL,url_length,num_digits,num_special_chars,num_subdomains,uses_https,is_phishing
https://verify-win-prize.info/7787,34,4,7,0,1,1
https://reset-secure-login.com/3248,35,4,7,0,1,1
https://update-update-your-account.com/5816,43,4,8,0,1,1
https://reset-win-prize.info/6740,33,4,7,0,1,1
https://reset-update-your-account.com/8062,42,4,8,0,1,1
https://update-win-prize.info/9098,34,4,7,0,1,1
https://reset-secure-login.com/9373,35,4,7,0,1,1
https://login-bank-verification.net/2497,40,4,7,0,1,1
https://secure-secure-login.com/5193,36,4,7,0,1,1
https://secure-bank-verification.net/2009,41,4,7,0,1,1
https://update-free-money.xyz/3721,34,4,7,0,1,1
https://update-free-money.xyz/3307,34,4,7,0,1,1
https://verify-free-money.xyz/8412,34,4,7,0,1,1
https://login-update-your-account.com/8470,42,4,8,0,1,1
https://verify-win-prize.info/5524,34,4,7,0,1,1
https://reset-secure-login.com/9679,35,4,7,0,1,1
https://update-win-prize.info/3747,34,4,7,0,1,1
https://verify-update-your-account.com/2519,43,4,8,0,1,1
https://login-bank-verification.net/7484,40,4,7,0,1,1
https://secure-update-your-account.com/7479,43,4,8,0,1,1
https://verify-win-prize.info/2273,34,4,7,0,1,1
https://verify-update-your-account.com/5958,43,4,8,0,1,1
https://reset-secure-login.com/7812,35,4,7,0,1,1
https://verify-update-your-account.com/8651,43,4,8,0,1,1
https://verify-secure-login.com/9630,36,4,7,0,1,1
https://login-secure-login.com/5553,35,4,7,0,1,1
https://secure-update-your-account.com/9243,43,4,8,0,1,1
https://verify-bank-verification.net/8896,41,4,7,0,1,1
https://reset-free-money.xyz/3681,33,4,7,0,1,1
https://login-free-money.xyz/4552,33,4,7,0,1,1
https://verify-bank-verification.net/6692,41,4,7,0,1,1
https://login-free-money.xyz/4154,33,4,7,0,1,1
https://reset-update-your-account.com/5688,42,4,8,0,1,1
https://secure-secure-login.com/5173,36,4,7,0,1,1
https://verify-free-money.xyz/3017,34,4,7,0,1,1
https://reset-secure-login.com/1074,35,4,7,0,1,1
https://verify-update-your-account.com/9100,43,4,8,0,1,1
https://reset-bank-verification.net/5919,40,4,7,0,1,1
https://login-bank-verification.net/4258,40,4,7,0,1,1
https://verify-free-money.xyz/6177,34,4,7,0,1,1
https://login-bank-verification.net/7120,40,4,7,0,1,1
https://update-free-money.xyz/3054,34,4,7,0,1,1
https://secure-secure-login.com/8754,36,4,7,0,1,1
https://verify-secure-login.com/7581,36,4,7,0,1,1
https://login-update-your-account.com/8619,42,4,8,0,1,1
https://secure-win-prize.info/1875,34,4,7,0,1,1
https://update-win-prize.info/8374,34,4,7,0,1,1
https://reset-bank-verification.net/2317,40,4,7,0,1,1
https://reset-free-money.xyz/3971,33,4,7,0,1,1
https://update-win-prize.info/4105,34,4,7,0,1,1
https://login-update-your-account.com/6104,42,4,8,0,1,1
https://secure-bank-verification.net/5101,41,4,7,0,1,1
https://reset-bank-verification.net/1850,40,4,7,0,1,1
https://update-update-your-account.com/7368,43,4,8,0,1,1
https://reset-secure-login.com/7100,35,4,7,0,1,1
https://reset-win-prize.info/6256,33,4,7,0,1,1
https://reset-update-your-account.com/8492,42,4,8,0,1,1
https://secure-bank-verification.net/1624,41,4,7,0,1,1
https://update-update-your-account.com/8419,43,4,8,0,1,1
https://login-bank-verification.net/7435,40,4,7,0,1,1
https://reset-win-prize.info/7475,33,4,7,0,1,1
https://login-secure-login.com/9312,35,4,7,0,1,1
https://secure-secure-login.com/9107,36,4,7,0,1,1
https://verify-secure-login.com/2653,36,4,7,0,1,1
https://secure-win-prize.info/5182,34,4,7,0,1,1
https://secure-secure-login.com/9220,36,4,7,0,1,1
https://update-free-money.xyz/1188,34,4,7,0,1,1
https://update-win-prize.info/4421,34,4,7,0,1,1
https://reset-win-prize.info/9560,33,4,7,0,1,1
https://login-update-your-account.com/5641,42,4,8,0,1,1
https://login-secure-login.com/3013,35,4,7,0,1,1
https://login-update-your-account.com/7812,42,4,8,0,1,1
https://update-win-prize.info/5974,34,4,7,0,1,1
https://reset-win-prize.info/7609,33,4,7,0,1,1
https://update-update-your-account.com/6391,43,4,8,0,1,1
https://secure-secure-login.com/7722,36,4,7,0,1,1
https://login-win-prize.info/9784,33,4,7,0,1,1
https://secure-win-prize.info/2587,34,4,7,0,1,1
https://verify-secure-login.com/2683,36,4,7,0,1,1
https://reset-bank-verification.net/3196,40,4,7,0,1,1
https://verify-secure-login.com/7859,36,4,7,0,1,1
https://login-bank-verification.net/4582,40,4,7,0,1,1
https://update-win-prize.info/9461,34,4,7,0,1,1
https://secure-secure-login.com/5971,36,4,7,0,1,1
https://update-bank-verification.net/6537,41,4,7,0,1,1
https://reset-free-money.xyz/9962,33,4,7,0,1,1
https://verify-update-your-account.com/2619,43,4,8,0,1,1
https://reset-free-money.xyz/9805,33,4,7,0,1,1
https://verify-bank-verification.net/2389,41,4,7,0,1,1
https://reset-secure-login.com/6948,35,4,7,0,1,1
https://login-bank-verification.net/8830,40,4,7,0,1,1
https://secure-win-prize.info/7439,34,4,7,0,1,1
https://update-win-prize.info/2683,34,4,7,0,1,1
https://update-bank-verification.net/4595,41,4,7,0,1,1
https://login-win-prize.info/4681,33,4,7,0,1,1
https://secure-update-your-account.com/3655,43,4,8,0,1,1
https://secure-free-money.xyz/2286,34,4,7,0,1,1
https://login-update-your-account.com/9348,42,4,8,0,1,1
https://reset-free-money.xyz/8160,33,4,7,0,1,1
https://update-free-money.xyz/5021,34,4,7,0,1,1
https://login-win-prize.info/2229,33,4,7,0,1,1
https://verify-bank-verification.net/8794,41,4,7,0,1,1
https://reset-win-prize.info/7359,33,4,7,0,1,1
https://login-bank-verification.net/5868,40,4,7,0,1,1
https://secure-free-money.xyz/1997,34,4,7,0,1,1
https://verify-update-your-account.com/8958,43,4,8,0,1,1
https://secure-secure-login.com/3536,36,4,7,0,1,1
https://login-bank-verification.net/3150,40,4,7,0,1,1
https://secure-free-money.xyz/1440,34,4,7,0,1,1
https://login-win-prize.info/7639,33,4,7,0,1,1
https://reset-update-your-account.com/1529,42,4,8,0,1,1
https://reset-win-prize.info/8505,33,4,7,0,1,1
https://verify-free-money.xyz/8441,34,4,7,0,1,1
https://secure-win-prize.info/4494,34,4,7,0,1,1
https://secure-win-prize.info/2678,34,4,7,0,1,1
https://update-bank-verification.net/6324,41,4,7,0,1,1
https://reset-free-money.xyz/8044,33,4,7,0,1,1
https://verify-update-your-account.com/8803,43,4,8,0,1,1
https://login-bank-verification.net/4097,40,4,7,0,1,1
https://update-win-prize.info/2757,34,4,7,0,1,1
https://secure-secure-login.com/5427,36,4,7,0,1,1
https://reset-win-prize.info/7124,33,4,7,0,1,1
https://login-free-money.xyz/8744,33,4,7,0,1,1
https://reset-free-money.xyz/5041,33,4,7,0,1,1
https://login-secure-login.com/3269,35,4,7,0,1,1
https://reset-free-money.xyz/4991,33,4,7,0,1,1
https://update-win-prize.info/3132,34,4,7,0,1,1
https://update-bank-verification.net/4607,41,4,7,0,1,1
https://update-update-your-account.com/3203,43,4,8,0,1,1
https://update-update-your-account.com/3713,43,4,8,0,1,1
https://secure-secure-login.com/1040,36,4,7,0,1,1
https://update-secure-login.com/1400,36,4,7,0,1,1
https://login-free-money.xyz/3657,33,4,7,0,1,1
https://reset-win-prize.info/5776,33,4,7,0,1,1
https://update-win-prize.info/4205,34,4,7,0,1,1
https://update-secure-login.com/7271,36,4,7,0,1,1
https://update-free-money.xyz/1078,34,4,7,0,1,1
https://verify-secure-login.com/9603,36,4,7,0,1,1
https://login-win-prize.info/4158,33,4,7,0,1,1
https://secure-free-money.xyz/8972,34,4,7,0,1,1
https://update-win-prize.info/9135,34,4,7,0,1,1
https://secure-win-prize.info/9995,34,4,7,0,1,1
https://update-bank-verification.net/7377,41,4,7,0,1,1
https://reset-secure-login.com/7947,35,4,7,0,1,1
https://reset-update-your-account.com/4221,42,4,8,0,1,1
https://verify-update-your-account.com/1301,43,4,8,0,1,1
https://reset-bank-verification.net/7415,40,4,7,0,1,1
https://secure-bank-verification.net/7924,41,4,7,0,1,1
https://secure-update-your-account.com/1071,43,4,8,0,1,1
https://update-free-money.xyz/3688,34,4,7,0,1,1
https://update-update-your-account.com/9668,43,4,8,0,1,1
https://reset-win-prize.info/8273,33,4,7,0,1,1
https://reset-secure-login.com/9715,35,4,7,0,1,1
https://reset-secure-login.com/3841,35,4,7,0,1,1
https://reset-free-money.xyz/5252,33,4,7,0,1,1
https://secure-bank-verification.net/2678,41,4,7,0,1,1
https://update-secure-login.com/3561,36,4,7,0,1,1
https://update-update-your-account.com/7010,43,4,8,0,1,1
https://reset-update-your-account.com/2838,42,4,8,0,1,1
https://secure-update-your-account.com/6244,43,4,8,0,1,1
https://update-secure-login.com/1232,36,4,7,0,1,1
https://verify-win-prize.info/5389,34,4,7,0,1,1
https://secure-secure-login.com/2943,36,4,7,0,1,1
https://update-secure-login.com/3093,36,4,7,0,1,1
https://login-secure-login.com/9718,35,4,7,0,1,1
https://login-win-prize.info/1846,33,4,7,0,1,1
https://update-secure-login.com/1041,36,4,7,0,1,1
https://update-update-your-account.com/3357,43,4,8,0,1,1
https://verify-free-money.xyz/9616,34,4,7,0,1,1
https://secure-secure-login.com/9996,36,4,7,0,1,1
https://login-bank-verification.net/9122,40,4,7,0,1,1
https://reset-bank-verification.net/9063,40,4,7,0,1,1
https://verify-win-prize.info/5930,34,4,7,0,1,1
https://update-win-prize.info/8924,34,4,7,0,1,1
https://secure-bank-verification.net/3330,41,4,7,0,1,1
https://secure-secure-login.com/6552,36,4,7,0,1,1
https://login-update-your-account.com/2452,42,4,8,0,1,1
https://secure-win-prize.info/4321,34,4,7,0,1,1
https://secure-win-prize.info/5303,34,4,7,0,1,1
https://verify-win-prize.info/2853,34,4,7,0,1,1
https://secure-secure-login.com/1200,36,4,7,0,1,1
https://update-bank-verification.net/3171,41,4,7,0,1,1
https://update-secure-login.com/9518,36,4,7,0,1,1
https://verify-secure-login.com/4415,36,4,7,0,1,1
https://reset-bank-verification.net/7389,40,4,7,0,1,1
https://secure-bank-verification.net/6101,41,4,7,0,1,1
https://verify-free-money.xyz/4169,34,4,7,0,1,1
https://verify-secure-login.com/6941,36,4,7,0,1,1
https://update-free-money.xyz/3849,34,4,7,0,1,1
https://update-update-your-account.com/6784,43,4,8,0,1,1
https://verify-update-your-account.com/8984,43,4,8,0,1,1
https://verify-free-money.xyz/1351,34,4,7,0,1,1
https://login-bank-verification.net/7537,40,4,7,0,1,1
https://update-update-your-account.com/4257,43,4,8,0,1,1
https://reset-secure-login.com/9037,35,4,7,0,1,1
https://login-bank-verification.net/5527,40,4,7,0,1,1
https://login-free-money.xyz/2249,33,4,7,0,1,1
https://update-secure-login.com/6029,36,4,7,0,1,1
https://update-secure-login.com/5984,36,4,7,0,1,1
https://secure-bank-verification.net/6686,41,4,7,0,1,1
https://verify-free-money.xyz/9216,34,4,7,0,1,1
https://login-secure-login.com/7409,35,4,7,0,1,1
https://update-win-prize.info/3068,34,4,7,0,1,1
https://reset-bank-verification.net/2233,40,4,7,0,1,1
https://update-secure-login.com/5231,36,4,7,0,1,1
https://reset-bank-verification.net/8539,40,4,7,0,1,1
https://verify-bank-verification.net/8995,41,4,7,0,1,1
https://login-update-your-account.com/3958,42,4,8,0,1,1
https://login-update-your-account.com/9017,42,4,8,0,1,1
https://reset-secure-login.com/1333,35,4,7,0,1,1
https://secure-secure-login.com/7770,36,4,7,0,1,1
https://reset-bank-verification.net/2324,40,4,7,0,1,1
https://login-bank-verification.net/1872,40,4,7,0,1,1
https://secure-bank-verification.net/4790,41,4,7,0,1,1
https://update-free-money.xyz/9938,34,4,7,0,1,1
https://verify-secure-login.com/2703,36,4,7,0,1,1
https://login-win-prize.info/7250,33,4,7,0,1,1
https://login-secure-login.com/7240,35,4,7,0,1,1
https://verify-free-money.xyz/5750,34,4,7,0,1,1
https://secure-win-prize.info/2799,34,4,7,0,1,1
https://reset-win-prize.info/4014,33,4,7,0,1,1
https://login-bank-verification.net/9284,40,4,7,0,1,1
https://update-win-prize.info/4203,34,4,7,0,1,1
https://update-win-prize.info/6081,34,4,7,0,1,1
https://verify-win-prize.info/4433,34,4,7,0,1,1
https://secure-bank-verification.net/9848,41,4,7,0,1,1
https://verify-free-money.xyz/6374,34,4,7,0,1,1
https://update-update-your-account.com/7606,43,4,8,0,1,1
https://update-update-your-account.com/9323,43,4,8,0,1,1
https://secure-secure-login.com/6659,36,4,7,0,1,1
https://reset-win-prize.info/6897,33,4,7,0,1,1
https://login-secure-login.com/6428,35,4,7,0,1,1
https://login-win-prize.info/6614,33,4,7,0,1,1
https://login-bank-verification.net/2528,40,4,7,0,1,1
https://update-win-prize.info/4245,34,4,7,0,1,1
https://login-secure-login.com/5610,35,4,7,0,1,1
https://verify-secure-login.com/7759,36,4,7,0,1,1
https://reset-secure-login.com/9962,35,4,7,0,1,1
https://verify-update-your-account.com/7427,43,4,8,0,1,1
https://login-bank-verification.net/5922,40,4,7,0,1,1
https://login-bank-verification.net/9635,40,4,7,0,1,1
https://verify-free-money.xyz/8253,34,4,7,0,1,1
https://reset-secure-login.com/7613,35,4,7,0,1,1
https://verify-secure-login.com/1686,36,4,7,0,1,1
https://login-bank-verification.net/6878,40,4,7,0,1,1
https://login-update-your-account.com/1246,42,4,8,0,1,1
https://update-secure-login.com/6929,36,4,7,0,1,1
https://verify-bank-verification.net/1989,41,4,7,0,1,1
https://secure-bank-verification.net/2094,41,4,7,0,1,1
https://login-secure-login.com/6512,35,4,7,0,1,1
https://secure-update-your-account.com/8956,43,4,8,0,1,1
https://secure-win-prize.info/5109,34,4,7,0,1,1
https://secure-win-prize.info/2815,34,4,7,0,1,1
https://reset-secure-login.com/4504,35,4,7,0,1,1
https://secure-bank-verification.net/6493,41,4,7,0,1,1
https://update-win-prize.info/1343,34,4,7,0,1,1
https://update-secure-login.com/2532,36,4,7,0,1,1
https://update-secure-login.com/1546,36,4,7,0,1,1
https://secure-free-money.xyz/2094,34,4,7,0,1,1
https://reset-bank-verification.net/9555,40,4,7,0,1,1
https://login-update-your-account.com/6507,42,4,8,0,1,1
https://secure-free-money.xyz/6659,34,4,7,0,1,1
https://login-secure-login.com/6512,35,4,7,0,1,1
https://secure-secure-login.com/6836,36,4,7,0,1,1
https://login-win-prize.info/5380,33,4,7,0,1,1
https://update-free-money.xyz/2679,34,4,7,0,1,1
https://reset-bank-verification.net/3510,40,4,7,0,1,1
https://login-update-your-account.com/6469,42,4,8,0,1,1
https://verify-win-prize.info/3772,34,4,7,0,1,1
https://verify-free-money.xyz/8259,34,4,7,0,1,1
https://secure-bank-verification.net/9310,41,4,7,0,1,1
https://login-win-prize.info/2985,33,4,7,0,1,1
https://reset-update-your-account.com/5968,42,4,8,0,1,1
https://verify-update-your-account.com/7496,43,4,8,0,1,1
https://secure-free-money.xyz/5728,34,4,7,0,1,1
https://reset-win-prize.info/5923,33,4,7,0,1,1
https://login-secure-login.com/4133,35,4,7,0,1,1
https://verify-update-your-account.com/8676,43,4,8,0,1,1
https://update-secure-login.com/8796,36,4,7,0,1,1
https://login-secure-login.com/3427,35,4,7,0,1,1
https://reset-win-prize.info/7165,33,4,7,0,1,1
https://login-bank-verification.net/6785,40,4,7,0,1,1
https://reset-free-money.xyz/8835,33,4,7,0,1,1
https://reset-bank-verification.net/8800,40,4,7,0,1,1
https://reset-win-prize.info/4293,33,4,7,0,1,1
https://login-free-money.xyz/6543,33,4,7,0,1,1
https://update-free-money.xyz/3350,34,4,7,0,1,1
https://secure-secure-login.com/8995,36,4,7,0,1,1
https://verify-secure-login.com/6959,36,4,7,0,1,1
https://reset-secure-login.com/1960,35,4,7,0,1,1
https://login-update-your-account.com/2942,42,4,8,0,1,1
https://reset-secure-login.com/1862,35,4,7,0,1,1
https://update-update-your-account.com/4854,43,4,8,0,1,1
https://secure-win-prize.info/8245,34,4,7,0,1,1
https://secure-update-your-account.com/5523,43,4,8,0,1,1
https://reset-free-money.xyz/1237,33,4,7,0,1,1
https://secure-update-your-account.com/3891,43,4,8,0,1,1
https://verify-secure-login.com/3168,36,4,7,0,1,1
https://verify-win-prize.info/7459,34,4,7,0,1,1
https://login-free-money.xyz/9751,33,4,7,0,1,1
https://login-secure-login.com/9048,35,4,7,0,1,1
https://verify-win-prize.info/4996,34,4,7,0,1,1
https://reset-free-money.xyz/5728,33,4,7,0,1,1
https://verify-update-your-account.com/4140,43,4,8,0,1,1
https://reset-secure-login.com/2052,35,4,7,0,1,1
https://secure-free-money.xyz/7998,34,4,7,0,1,1
https://login-bank-verification.net/1060,40,4,7,0,1,1
https://update-secure-login.com/5172,36,4,7,0,1,1
https://verify-free-money.xyz/6511,34,4,7,0,1,1
https://reset-secure-login.com/2724,35,4,7,0,1,1
https://secure-update-your-account.com/8108,43,4,8,0,1,1
https://secure-bank-verification.net/8382,41,4,7,0,1,1
https://secure-secure-login.com/7840,36,4,7,0,1,1
https://verify-secure-login.com/2305,36,4,7,0,1,1
https://login-update-your-account.com/4502,42,4,8,0,1,1
https://verify-secure-login.com/2215,36,4,7,0,1,1
https://reset-win-prize.info/7524,33,4,7,0,1,1
https://update-bank-verification.net/7960,41,4,7,0,1,1
https://secure-bank-verification.net/6327,41,4,7,0,1,1
https://secure-update-your-account.com/1232,43,4,8,0,1,1
https://reset-bank-verification.net/2081,40,4,7,0,1,1
https://login-free-money.xyz/3078,33,4,7,0,1,1
https://reset-bank-verification.net/6095,40,4,7,0,1,1
https://update-win-prize.info/3413,34,4,7,0,1,1
https://update-win-prize.info/2355,34,4,7,0,1,1
https://verify-win-prize.info/1891,34,4,7,0,1,1
https://reset-secure-login.com/9135,35,4,7,0,1,1
https://reset-bank-verification.net/6149,40,4,7,0,1,1
https://verify-bank-verification.net/7762,41,4,7,0,1,1
https://login-win-prize.info/8690,33,4,7,0,1,1
https://login-bank-verification.net/7702,40,4,7,0,1,1
https://secure-free-money.xyz/3871,34,4,7,0,1,1
https://update-secure-login.com/7508,36,4,7,0,1,1
https://login-bank-verification.net/1588,40,4,7,0,1,1
https://update-bank-verification.net/9012,41,4,7,0,1,1
https://secure-win-prize.info/4489,34,4,7,0,1,1
https://verify-free-money.xyz/6050,34,4,7,0,1,1
https://login-win-prize.info/2101,33,4,7,0,1,1
https://secure-free-money.xyz/1033,34,4,7,0,1,1
https://login-secure-login.com/5328,35,4,7,0,1,1
https://login-win-prize.info/3931,33,4,7,0,1,1
https://login-bank-verification.net/5130,40,4,7,0,1,1
https://verify-win-prize.info/6997,34,4,7,0,1,1
https://reset-free-money.xyz/3124,33,4,7,0,1,1
https://secure-update-your-account.com/6554,43,4,8,0,1,1
https://verify-win-prize.info/3994,34,4,7,0,1,1
https://reset-free-money.xyz/1750,33,4,7,0,1,1
https://verify-bank-verification.net/5978,41,4,7,0,1,1
https://secure-bank-verification.net/9101,41,4,7,0,1,1
https://update-win-prize.info/2159,34,4,7,0,1,1
https://secure-update-your-account.com/2482,43,4,8,0,1,1
https://login-bank-verification.net/9072,40,4,7,0,1,1
https://login-update-your-account.com/6005,42,4,8,0,1,1
https://reset-free-money.xyz/5203,33,4,7,0,1,1
https://reset-secure-login.com/3360,35,4,7,0,1,1
https://verify-win-prize.info/6723,34,4,7,0,1,1
https://reset-bank-verification.net/4551,40,4,7,0,1,1
https://reset-free-money.xyz/9300,33,4,7,0,1,1
https://verify-win-prize.info/6636,34,4,7,0,1,1
https://verify-secure-login.com/2395,36,4,7,0,1,1
https://update-free-money.xyz/9286,34,4,7,0,1,1
https://verify-update-your-account.com/5430,43,4,8,0,1,1
https://verify-win-prize.info/4879,34,4,7,0,1,1
https://login-bank-verification.net/8722,40,4,7,0,1,1
https://secure-update-your-account.com/1443,43,4,8,0,1,1
https://login-secure-login.com/4599,35,4,7,0,1,1
https://reset-bank-verification.net/1878,40,4,7,0,1,1
https://secure-secure-login.com/3790,36,4,7,0,1,1
https://login-update-your-account.com/1680,42,4,8,0,1,1
https://login-free-money.xyz/6294,33,4,7,0,1,1
https://verify-win-prize.info/6969,34,4,7,0,1,1
https://login-update-your-account.com/1140,42,4,8,0,1,1
https://verify-update-your-account.com/8911,43,4,8,0,1,1
https://reset-update-your-account.com/3502,42,4,8,0,1,1
https://login-free-money.xyz/1066,33,4,7,0,1,1
https://reset-bank-verification.net/7334,40,4,7,0,1,1
https://secure-update-your-account.com/3847,43,4,8,0,1,1
https://secure-free-money.xyz/4815,34,4,7,0,1,1
https://login-update-your-account.com/4432,42,4,8,0,1,1
https://secure-free-money.xyz/5443,34,4,7,0,1,1
https://update-free-money.xyz/9726,34,4,7,0,1,1
https://reset-bank-verification.net/1709,40,4,7,0,1,1
https://login-secure-login.com/2389,35,4,7,0,1,1
https://update-secure-login.com/1535,36,4,7,0,1,1
https://reset-secure-login.com/6658,35,4,7,0,1,1
https://secure-free-money.xyz/3186,34,4,7,0,1,1
https://update-free-money.xyz/6090,34,4,7,0,1,1
https://update-free-money.xyz/4545,34,4,7,0,1,1
https://update-win-prize.info/3462,34,4,7,0,1,1
https://login-secure-login.com/4758,35,4,7,0,1,1
https://verify-update-your-account.com/4384,43,4,8,0,1,1
https://reset-secure-login.com/1406,35,4,7,0,1,1
https://login-win-prize.info/1711,33,4,7,0,1,1
https://reset-secure-login.com/5325,35,4,7,0,1,1
https://secure-win-prize.info/7533,34,4,7,0,1,1
https://verify-update-your-account.com/5879,43,4,8,0,1,1
https://verify-update-your-account.com/4092,43,4,8,0,1,1
https://update-win-prize.info/7733,34,4,7,0,1,1
https://secure-free-money.xyz/4022,34,4,7,0,1,1
https://verify-free-money.xyz/9405,34,4,7,0,1,1
https://update-win-prize.info/4954,34,4,7,0,1,1
https://reset-bank-verification.net/7325,40,4,7,0,1,1
https://update-bank-verification.net/1921,41,4,7,0,1,1
https://login-free-money.xyz/1910,33,4,7,0,1,1
https://update-update-your-account.com/6250,43,4,8,0,1,1
https://reset-update-your-account.com/9700,42,4,8,0,1,1
https://login-win-prize.info/5188,33,4,7,0,1,1
https://reset-secure-login.com/7288,35,4,7,0,1,1
https://reset-secure-login.com/5926,35,4,7,0,1,1
https://update-secure-login.com/5525,36,4,7,0,1,1
https://secure-bank-verification.net/2962,41,4,7,0,1,1
https://verify-update-your-account.com/7704,43,4,8,0,1,1
https://verify-bank-verification.net/5546,41,4,7,0,1,1
https://login-secure-login.com/1357,35,4,7,0,1,1
https://secure-bank-verification.net/4258,41,4,7,0,1,1
https://secure-win-prize.info/7566,34,4,7,0,1,1
https://update-free-money.xyz/1670,34,4,7,0,1,1
https://update-free-money.xyz/1461,34,4,7,0,1,1
https://login-bank-verification.net/7048,40,4,7,0,1,1
https://update-bank-verification.net/7110,41,4,7,0,1,1
https://secure-update-your-account.com/5134,43,4,8,0,1,1
https://secure-free-money.xyz/6797,34,4,7,0,1,1
https://login-secure-login.com/7123,35,4,7,0,1,1
https://secure-free-money.xyz/8997,34,4,7,0,1,1
https://verify-free-money.xyz/2791,34,4,7,0,1,1
https://reset-win-prize.info/6589,33,4,7,0,1,1
https://reset-free-money.xyz/6747,33,4,7,0,1,1
https://secure-bank-verification.net/5873,41,4,7,0,1,1
https://update-free-money.xyz/4324,34,4,7,0,1,1
https://login-secure-login.com/3862,35,4,7,0,1,1
